osm_id,name,type,other_tags
"11024527",,restriction,"""restriction""=>""no_u_turn"""
"11024528",,restriction,"""restriction""=>""no_u_turn"""
"11024711",,restriction,"""restriction""=>""no_right_turn"""
"11024712",,restriction,"""restriction""=>""no_right_turn"""
"11024713",,restriction,"""restriction""=>""no_u_turn"""
"11024756",,restriction,"""restriction""=>""no_u_turn"""
"11026761",,restriction,"""restriction""=>""no_u_turn"""
"11026762",,restriction,"""restriction""=>""no_u_turn"""
"11026774",,restriction,"""restriction""=>""no_u_turn"""
"11026775",,restriction,"""restriction""=>""no_u_turn"""
"11026776",,restriction,"""restriction""=>""no_u_turn"""
"11026777",,restriction,"""restriction""=>""no_u_turn"""
"11026778",,restriction,"""restriction""=>""no_u_turn"""
"11026788",,restriction,"""restriction""=>""no_u_turn"""
"11026789",,restriction,"""restriction""=>""no_u_turn"""
"11026790",,restriction,"""restriction""=>""no_u_turn"""
"11026791",,restriction,"""restriction""=>""no_u_turn"""
"11026796",,restriction,"""restriction""=>""no_u_turn"""
"11026810",,restriction,"""restriction""=>""no_u_turn"""
"11026811",,restriction,"""restriction""=>""no_u_turn"""
"11026828",,restriction,"""restriction""=>""no_u_turn"""
"11026829",,restriction,"""restriction""=>""no_u_turn"""
"11026830",,restriction,"""restriction""=>""no_u_turn"""
"11026831",,restriction,"""restriction""=>""no_u_turn"""
"11026832",,restriction,"""restriction""=>""no_u_turn"""
"11026863",,restriction,"""restriction""=>""no_u_turn"""
"11026864",,restriction,"""restriction""=>""no_u_turn"""
"11026872",,restriction,"""restriction""=>""no_u_turn"""
"11026874",,restriction,"""restriction""=>""no_u_turn"""
"11026875",,restriction,"""restriction""=>""no_u_turn"""
"11026876",,restriction,"""restriction""=>""no_u_turn"""
"11026877",,restriction,"""restriction""=>""no_u_turn"""
"11026879",,restriction,"""restriction""=>""no_u_turn"""
"11026880",,restriction,"""restriction""=>""no_u_turn"""
"11026885",,restriction,"""restriction""=>""no_u_turn"""
"11026886",,restriction,"""restriction""=>""no_u_turn"""
"11026887",,restriction,"""restriction""=>""no_u_turn"""
"11026894",,restriction,"""restriction""=>""no_u_turn"""
"11026895",,restriction,"""restriction""=>""no_u_turn"""
"11026896",,restriction,"""restriction""=>""no_u_turn"""
"11026897",,restriction,"""restriction""=>""no_u_turn"""
"11026898",,restriction,"""restriction""=>""no_u_turn"""
"11026907",,restriction,"""restriction""=>""no_u_turn"""
"11026908",,restriction,"""restriction""=>""no_u_turn"""
"11026909",,restriction,"""restriction""=>""no_u_turn"""
"11026910",,restriction,"""restriction""=>""no_u_turn"""
"11026911",,restriction,"""restriction""=>""no_u_turn"""
"11026912",,restriction,"""restriction""=>""no_u_turn"""
"11026913",,restriction,"""restriction""=>""no_u_turn"""
"11026920",,restriction,"""restriction""=>""no_u_turn"""
"11026921",,restriction,"""restriction""=>""no_u_turn"""
"11026922",,restriction,"""restriction""=>""no_u_turn"""
"11026923",,restriction,"""restriction""=>""no_u_turn"""
"11026924",,restriction,"""restriction""=>""no_u_turn"""
"11026925",,restriction,"""restriction""=>""no_u_turn"""
"11026926",,restriction,"""restriction""=>""no_u_turn"""
"11026927",,restriction,"""restriction""=>""no_u_turn"""
"11026928",,restriction,"""restriction""=>""no_u_turn"""
"11026929",,restriction,"""restriction""=>""no_u_turn"""
"11026930",,restriction,"""restriction""=>""no_u_turn"""
"11026945",,restriction,"""restriction""=>""no_u_turn"""
"11026979",,restriction,"""restriction""=>""no_u_turn"""
"11026980",,restriction,"""restriction""=>""no_u_turn"""
"11026989",,restriction,"""restriction""=>""no_u_turn"""
"11026990",,restriction,"""restriction""=>""no_u_turn"""
"11026991",,restriction,"""restriction""=>""no_u_turn"""
"11026992",,restriction,"""restriction""=>""no_u_turn"""
"11026993",,restriction,"""restriction""=>""no_u_turn"""
"11026994",,restriction,"""restriction""=>""no_u_turn"""
"11027001",,restriction,"""restriction""=>""no_u_turn"""
"11027003",,restriction,"""restriction""=>""no_u_turn"""
"11027004",,restriction,"""restriction""=>""no_u_turn"""
"11027025",,restriction,"""restriction""=>""no_u_turn"""
"11027026",,restriction,"""restriction""=>""no_u_turn"""
"11027027",,restriction,"""restriction""=>""no_u_turn"""
"11027033",,restriction,"""restriction""=>""no_u_turn"""
"11027034",,restriction,"""restriction""=>""no_u_turn"""
"11027035",,restriction,"""restriction""=>""no_u_turn"""
"11027036",,restriction,"""restriction""=>""no_u_turn"""
"11027038",,restriction,"""restriction""=>""no_u_turn"""
"11027039",,restriction,"""restriction""=>""no_u_turn"""
"11027040",,restriction,"""restriction""=>""no_u_turn"""
"11027041",,restriction,"""restriction""=>""no_u_turn"""
"11027042",,restriction,"""restriction""=>""no_u_turn"""
"11027059",,restriction,"""restriction""=>""no_u_turn"""
"11027060",,restriction,"""restriction""=>""no_u_turn"""
"11027061",,restriction,"""restriction""=>""no_u_turn"""
"11027062",,restriction,"""restriction""=>""no_u_turn"""
"11027063",,restriction,"""restriction""=>""no_u_turn"""
"11027064",,restriction,"""restriction""=>""no_u_turn"""
"11027065",,restriction,"""restriction""=>""no_u_turn"""
"11027066",,restriction,"""restriction""=>""no_u_turn"""
"11027067",,restriction,"""restriction""=>""no_u_turn"""
"11027068",,restriction,"""restriction""=>""no_u_turn"""
"11027069",,restriction,"""restriction""=>""no_u_turn"""
"11027070",,restriction,"""restriction""=>""no_u_turn"""
"11027071",,restriction,"""restriction""=>""no_u_turn"""
"11027072",,restriction,"""restriction""=>""no_u_turn"""
"11027073",,restriction,"""restriction""=>""no_u_turn"""
"11027074",,restriction,"""restriction""=>""no_u_turn"""
"11027096",,restriction,"""restriction""=>""no_u_turn"""
"11027097",,restriction,"""restriction""=>""no_u_turn"""
"11027098",,restriction,"""restriction""=>""no_u_turn"""
"11027175",,restriction,"""restriction""=>""no_u_turn"""
"11027176",,restriction,"""restriction""=>""no_u_turn"""
"11027177",,restriction,"""restriction""=>""no_u_turn"""
"11027178",,restriction,"""restriction""=>""no_u_turn"""
"11027179",,restriction,"""restriction""=>""no_u_turn"""
"11027180",,restriction,"""restriction""=>""no_u_turn"""
"11027181",,restriction,"""restriction""=>""no_u_turn"""
"11027182",,restriction,"""restriction""=>""no_u_turn"""
"11027183",,restriction,"""restriction""=>""no_u_turn"""
"11027184",,restriction,"""restriction""=>""no_u_turn"""
"11027216",,restriction,"""restriction""=>""no_u_turn"""
"11027217",,restriction,"""restriction""=>""no_u_turn"""
"11027222",,restriction,"""restriction""=>""no_u_turn"""
"11027223",,restriction,"""restriction""=>""no_u_turn"""
"11027224",,restriction,"""restriction""=>""no_u_turn"""
"11027225",,restriction,"""restriction""=>""no_u_turn"""
"11027226",,restriction,"""restriction""=>""no_u_turn"""
"11027227",,restriction,"""restriction""=>""no_u_turn"""
"11027228",,restriction,"""restriction""=>""no_u_turn"""
"11027229",,restriction,"""restriction""=>""no_u_turn"""
"11027251",,restriction,"""restriction""=>""no_u_turn"""
"11027252",,restriction,"""restriction""=>""no_u_turn"""
"11027253",,restriction,"""restriction""=>""no_u_turn"""
"11027285",,restriction,"""restriction""=>""no_u_turn"""
"11027286",,restriction,"""restriction""=>""no_u_turn"""
"11027287",,restriction,"""restriction""=>""no_u_turn"""
"11027288",,restriction,"""restriction""=>""no_u_turn"""
"11027289",,restriction,"""restriction""=>""no_u_turn"""
"11027290",,restriction,"""restriction""=>""no_u_turn"""
"11027291",,restriction,"""restriction""=>""no_u_turn"""
"11027292",,restriction,"""restriction""=>""no_u_turn"""
"11027293",,restriction,"""restriction""=>""no_u_turn"""
"11027294",,restriction,"""restriction""=>""no_u_turn"""
"11027295",,restriction,"""restriction""=>""no_u_turn"""
"11027296",,restriction,"""restriction""=>""no_u_turn"""
"11027297",,restriction,"""restriction""=>""no_u_turn"""
"11027298",,restriction,"""restriction""=>""no_u_turn"""
"11027299",,restriction,"""restriction""=>""no_u_turn"""
"11027300",,restriction,"""restriction""=>""no_u_turn"""
"11027301",,restriction,"""restriction""=>""no_u_turn"""
"11027302",,restriction,"""restriction""=>""no_u_turn"""
"11027303",,restriction,"""restriction""=>""no_u_turn"""
"11027304",,restriction,"""restriction""=>""no_u_turn"""
"11027305",,restriction,"""restriction""=>""no_u_turn"""
"11027306",,restriction,"""restriction""=>""no_u_turn"""
"11027307",,restriction,"""restriction""=>""no_u_turn"""
"11027308",,restriction,"""restriction""=>""no_u_turn"""
"11027309",,restriction,"""restriction""=>""no_u_turn"""
"11027310",,restriction,"""restriction""=>""no_u_turn"""
"11027318",,restriction,"""restriction""=>""no_u_turn"""
"11027319",,restriction,"""restriction""=>""no_u_turn"""
"11027327",,restriction,"""restriction""=>""no_u_turn"""
"11027328",,restriction,"""restriction""=>""no_u_turn"""
"11027353",,restriction,"""restriction""=>""no_u_turn"""
"11027354",,restriction,"""restriction""=>""no_u_turn"""
"11027355",,restriction,"""restriction""=>""no_u_turn"""
"11027356",,restriction,"""restriction""=>""no_u_turn"""
"11027357",,restriction,"""restriction""=>""no_u_turn"""
"11027358",,restriction,"""restriction""=>""no_u_turn"""
"11027359",,restriction,"""restriction""=>""no_u_turn"""
"11027439",,restriction,"""restriction""=>""no_u_turn"""
"11027499",,restriction,"""restriction""=>""no_u_turn"""
"11027500",,restriction,"""restriction""=>""no_u_turn"""
"11027501",,restriction,"""restriction""=>""no_u_turn"""
"11027502",,restriction,"""restriction""=>""no_u_turn"""
"11027503",,restriction,"""restriction""=>""no_u_turn"""
"11027504",,restriction,"""restriction""=>""no_u_turn"""
"11027505",,restriction,"""restriction""=>""no_u_turn"""
"11027576",,restriction,"""restriction""=>""no_u_turn"""
"11027577",,restriction,"""restriction""=>""no_u_turn"""
"11027669",,restriction,"""restriction""=>""no_u_turn"""
"11027670",,restriction,"""restriction""=>""no_u_turn"""
"11027671",,restriction,"""restriction""=>""no_u_turn"""
"11027672",,restriction,"""restriction""=>""no_u_turn"""
"11027673",,restriction,"""restriction""=>""no_u_turn"""
"11027741",,restriction,"""restriction""=>""no_u_turn"""
"11027802",,restriction,"""restriction""=>""no_right_turn"""
"11027803",,restriction,"""restriction""=>""no_u_turn"""
"11027804",,restriction,"""restriction""=>""no_right_turn"""
"11027805",,restriction,"""restriction""=>""no_u_turn"""
"11027925",,restriction,"""restriction""=>""no_u_turn"""
"11027926",,restriction,"""restriction""=>""no_u_turn"""
"11028117",,restriction,"""restriction""=>""no_u_turn"""
"11028118",,restriction,"""restriction""=>""no_u_turn"""
"11028119",,restriction,"""restriction""=>""no_u_turn"""
"11028120",,restriction,"""restriction""=>""no_u_turn"""
"11028121",,restriction,"""restriction""=>""no_u_turn"""
"11028122",,restriction,"""restriction""=>""no_u_turn"""
"11030474",,restriction,"""restriction""=>""no_u_turn"""
"11030475",,restriction,"""restriction""=>""no_u_turn"""
"11030476",,restriction,"""restriction""=>""no_u_turn"""
"11030477",,restriction,"""restriction""=>""no_right_turn"""
"11030478",,restriction,"""restriction""=>""no_right_turn"""
"11030495",,restriction,"""restriction""=>""no_u_turn"""
"11030496",,restriction,"""restriction""=>""no_u_turn"""
"11030497",,restriction,"""restriction""=>""no_u_turn"""
"11030498",,restriction,"""restriction""=>""no_u_turn"""
"11030499",,restriction,"""restriction""=>""no_u_turn"""
"11030500",,restriction,"""restriction""=>""no_u_turn"""
"11030539",,restriction,"""restriction""=>""no_u_turn"""
"11030584",,restriction,"""restriction""=>""no_u_turn"""
"11030596",,restriction,"""restriction""=>""no_u_turn"""
"11030636",,restriction,"""restriction""=>""no_u_turn"""
"11030637",,restriction,"""restriction""=>""no_u_turn"""
"11030638",,restriction,"""restriction""=>""no_u_turn"""
"11030639",,restriction,"""restriction""=>""no_u_turn"""
"11030640",,restriction,"""restriction""=>""no_u_turn"""
"11030641",,restriction,"""restriction""=>""no_u_turn"""
"11030642",,restriction,"""restriction""=>""no_u_turn"""
"11030668",,restriction,"""restriction""=>""no_u_turn"""
"11030669",,restriction,"""restriction""=>""no_u_turn"""
"11030670",,restriction,"""restriction""=>""no_u_turn"""
"11030671",,restriction,"""restriction""=>""no_u_turn"""
"11030672",,restriction,"""restriction""=>""no_u_turn"""
"11030673",,restriction,"""restriction""=>""no_u_turn"""
"11030674",,restriction,"""restriction""=>""no_u_turn"""
"11030684",,restriction,"""restriction""=>""no_u_turn"""
"11030685",,restriction,"""restriction""=>""no_u_turn"""
"11030690",,restriction,"""restriction""=>""no_u_turn"""
"11030691",,restriction,"""restriction""=>""no_u_turn"""
"11030728",,restriction,"""restriction""=>""no_u_turn"""
"11030729",,restriction,"""restriction""=>""no_u_turn"""
"11030746",,restriction,"""restriction""=>""no_u_turn"""
"11030747",,restriction,"""restriction""=>""no_u_turn"""
"11030748",,restriction,"""restriction""=>""no_u_turn"""
"11030749",,restriction,"""restriction""=>""no_u_turn"""
"11030791",,restriction,"""restriction""=>""no_u_turn"""
"11030792",,restriction,"""restriction""=>""no_u_turn"""
"11030794",,enforcement,
"11030859",,restriction,"""restriction""=>""no_u_turn"""
"11030860",,restriction,"""restriction""=>""no_u_turn"""
"11030861",,restriction,"""restriction""=>""no_u_turn"""
"11030862",,restriction,"""restriction""=>""no_u_turn"""
"11030863",,restriction,"""restriction""=>""no_u_turn"""
"11030864",,restriction,"""restriction""=>""no_u_turn"""
"11030865",,restriction,"""restriction""=>""no_u_turn"""
"11030866",,restriction,"""restriction""=>""no_u_turn"""
"11030867",,restriction,"""restriction""=>""no_u_turn"""
"11030868",,restriction,"""restriction""=>""no_u_turn"""
"11030869",,restriction,"""restriction""=>""no_u_turn"""
"11030870",,restriction,"""restriction""=>""no_u_turn"""
"11030871",,restriction,"""restriction""=>""no_u_turn"""
"11030872",,restriction,"""restriction""=>""no_u_turn"""
"11030873",,restriction,"""restriction""=>""no_u_turn"""
"11030874",,restriction,"""restriction""=>""no_u_turn"""
"11030875",,restriction,"""restriction""=>""no_u_turn"""
"11030876",,restriction,"""restriction""=>""no_u_turn"""
"11030884",,restriction,"""restriction""=>""no_right_turn"""
"11030885",,restriction,"""restriction""=>""no_u_turn"""
"11030886",,restriction,"""restriction""=>""no_u_turn"""
"11030887",,restriction,"""restriction""=>""no_u_turn"""
"11030888",,restriction,"""restriction""=>""no_u_turn"""
"11030890",,restriction,"""restriction""=>""no_u_turn"""
"11030891",,restriction,"""restriction""=>""no_u_turn"""
"11030892",,restriction,"""restriction""=>""no_u_turn"""
"11030894",,restriction,"""restriction""=>""no_u_turn"""
"11030895",,restriction,"""restriction""=>""no_u_turn"""
"11030896",,restriction,"""restriction""=>""no_u_turn"""
"11030897",,restriction,"""restriction""=>""no_u_turn"""
"11030898",,restriction,"""restriction""=>""no_u_turn"""
"11030899",,restriction,"""restriction""=>""no_u_turn"""
"11030900",,restriction,"""restriction""=>""no_u_turn"""
"11030901",,restriction,"""restriction""=>""no_u_turn"""
"11030904",,restriction,"""restriction""=>""no_u_turn"""
"11030905",,restriction,"""restriction""=>""no_u_turn"""
"11030906",,restriction,"""restriction""=>""no_u_turn"""
"11030907",,restriction,"""restriction""=>""no_u_turn"""
"11030916",,restriction,"""restriction""=>""no_u_turn"""
"11030917",,restriction,"""restriction""=>""no_u_turn"""
"11030918",,restriction,"""restriction""=>""no_u_turn"""
"11030919",,restriction,"""restriction""=>""no_u_turn"""
"11030926",,restriction,"""restriction""=>""no_u_turn"""
"11030927",,restriction,"""restriction""=>""no_u_turn"""
"11030928",,restriction,"""restriction""=>""no_u_turn"""
"11031043",,restriction,"""restriction""=>""no_u_turn"""
"11031044",,restriction,"""restriction""=>""no_u_turn"""
"11031045",,restriction,"""restriction""=>""no_u_turn"""
"11031046",,restriction,"""restriction""=>""no_u_turn"""
"11031048",,restriction,"""restriction""=>""no_right_turn"""
"11031058",,restriction,"""restriction""=>""no_u_turn"""
"11031059",,restriction,"""restriction""=>""no_u_turn"""
"11031060",,restriction,"""restriction""=>""no_u_turn"""
"11031061",,restriction,"""restriction""=>""no_u_turn"""
"11031062",,restriction,"""restriction""=>""no_u_turn"""
"11031063",,restriction,"""restriction""=>""no_u_turn"""
"11031064",,restriction,"""restriction""=>""no_u_turn"""
"11031065",,restriction,"""restriction""=>""no_u_turn"""
